Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Recommendation_Frequency_Score,Recommendation_Helpfulness,Rating_Accuracy,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,transaction,Purchase_Categories_List
2023-06-06 10:19:05,58,Other,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Rarely,Not specified,Multiple pages,4,Yes,Often,High shipping costs,Rarely,No,Occasionally,Yes,1,No,4,5,Not specified,Add more familiar brands to the list,742591,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-09 19:24:57,56,Prefer not to say,Once a week,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,Yes,Rarely,Category Browsing,Multiple pages,4,Yes,Rarely,Found a better price elsewhere,Sometimes,No,Occasionally,Sometimes,1,No,1,5,Wide product selection,Quality of product is very poor according to the big offers,906101,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-08 17:37:13,33,Female,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,Keyword Search,Multiple pages,5,Yes,Often,Found a better price elsewhere,Never,Yes,Occasionally,Sometimes,4,Sometimes,4,4,Product recommendations,User interface,251094,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-05 14:28:10,46,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,Filter,First page,3,No,Never,Found a better price elsewhere,Often,No,Heavily,Sometimes,3,Sometimes,5,4,Customer service,Customer service responsiveness,772871,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-06 19:42:51,9,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;others,No,Rarely,Other,First page,4,No,Never,High shipping costs,Sometimes,Yes,Moderately,Yes,5,No,4,3,Not specified,Nothing,474306,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-08 17:37:13,66,Prefer not to say,Multiple times a week,Clothing and Fashion,Yes,Few times a week,Category Browsing,First page,5,No,Rarely,High shipping costs,Always,Yes,Heavily,Sometimes,3,Sometimes,2,3,All the above,Product quality and accuracy,376248,['Clothing and Fashion']
2023-06-11 09:53:31,45,Other,Few times a month,Home and Kitchen;others,Yes,Rarely,Filter,Multiple pages,2,No,Never,High shipping costs,Always,No,Moderately,No,2,Yes,3,3,Customer service,UI,948730,"['Home and Kitchen', 'Other']"
2023-06-07 13:00:08,3,Male,Less than once a month,Clothing and Fashion;others,No,Multiple times a day,Other,Multiple pages,4,Yes,Always,Changed my mind or no longer need the item,Never,No,Rarely,Yes,5,Sometimes,2,2,Customer service,Scrolling option would be much better than going to next page,201824,"['Clothing and Fashion', 'Other']"
2023-06-06 10:03:52,60,Other,Once a month,others,Yes,Few times a week,Not specified,First page,4,Maybe,Often,Found a better price elsewhere,Rarely,No,Heavily,Sometimes,4,Sometimes,3,5,Product recommendations,User interface of app,209974,['Other']
2023-06-06 19:41:36,62,Female,Once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Keyword Search,Multiple pages,5,Maybe,Often,High shipping costs,Never,Yes,Moderately,No,2,No,1,3,User-friendly website/app interface,Quality of product is very poor according to the big offers,519149,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-05 20:44:09,32,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;others,Sometimes,Few times a month,Category Browsing,Multiple pages,4,Yes,Sometimes,High shipping costs,Never,Yes,Occasionally,Yes,2,No,2,5,Quick delivery,I have no problem with Amazon yet. But others tell me about the refund issues,344930,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-04 20:52:49,24,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;others,No,Few times a week,Not specified,First page,2,Maybe,Often,Found a better price elsewhere,Sometimes,No,Rarely,Yes,1,Yes,5,2,Not specified,Scrolling option would be much better than going to next page,994799,"['Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-08 17:52:26,6,Other,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,Yes,Multiple times a day,Filter,Multiple pages,1,Maybe,Never,Found a better price elsewhere,Never,Yes,Rarely,Sometimes,1,Sometimes,2,1,Product recommendations,I have no problem with Amazon yet. But others tell me about the refund issues,361900,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-07 23:03:50,17,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,Sometimes,Rarely,Filter,Multiple pages,1,Maybe,Often,Other,Often,Yes,Occasionally,Sometimes,2,Yes,2,5,Customer service,I don't have any problem with Amazon,900878,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Other']"
2023-06-09 16:30:40,40,Female,Few times a month,Beauty and Personal Care;Home and Kitchen;others,Yes,Rarely,Category Browsing,First page,5,Yes,Often,High shipping costs,Never,Yes,Heavily,Yes,2,Yes,4,4,Customer service,Reducing packaging waste,715521,"['Beauty and Personal Care', 'Home and Kitchen', 'Other']"
2023-06-08 22:38:16,47,Prefer not to say,Few times a month,Clothing and Fashion,No,Multiple times a day,Other,First page,5,Maybe,Often,Other,Sometimes,Yes,Rarely,Yes,2,Sometimes,1,1,Wide product selection,Irrelevant product suggestions,445757,['Clothing and Fashion']
2023-06-07 12:01:15,59,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Sometimes,Multiple times a day,Other,First page,5,Maybe,Often,High shipping costs,Often,Yes,Moderately,No,4,Sometimes,3,4,User-friendly website/app interface,Quality of product is very poor according to the big offers,313124,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-08 21:39:55,44,Male,Less than once a month,Beauty and Personal Care;Clothing and Fashion,Yes,Multiple times a day,Other,Multiple pages,2,No,Sometimes,Found a better price elsewhere,Always,Yes,Rarely,Sometimes,2,Sometimes,5,4,All the above,Irrelevant product suggestions,125855,"['Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-08 03:27:23,40,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Rarely,Not specified,Multiple pages,3,Maybe,Never,High shipping costs,Sometimes,No,Heavily,Sometimes,3,Sometimes,3,4,User-friendly website/app interface,better app interface and lower shipping charges,941756,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-09 10:59:38,15,Other,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,Yes,Multiple times a day,Category Browsing,Multiple pages,4,Yes,Never,High shipping costs,Never,Yes,Moderately,Sometimes,4,Sometimes,1,4,Product recommendations,User interface of app,199693,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-07 22:20:09,22,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Few times a month,Other,First page,1,Maybe,Never,Changed my mind or no longer need the item,Always,Yes,Occasionally,Yes,4,No,5,3,Wide product selection,Scrolling option would be much better than going to next page,959487,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-10 14:41:51,13,Other,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Multiple times a day,Not specified,First page,2,No,Never,High shipping costs,Sometimes,No,Heavily,Sometimes,4,No,1,1,Customer service,UI,996485,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-08 17:27:22,62,Other,Once a week,Home and Kitchen,Yes,Rarely,Filter,First page,3,Maybe,Sometimes,Other,Always,Yes,Occasionally,Yes,5,Sometimes,1,5,Competitive prices,User interface,328749,['Home and Kitchen']
2023-06-08 17:23:08,42,Female,Once a month,Groceries and Gourmet Food;Home and Kitchen;others,Yes,Few times a week,Category Browsing,Multiple pages,5,Yes,Often,High shipping costs,Always,Yes,Heavily,Yes,1,Sometimes,3,2,Competitive prices,Quality of product is very poor according to the big offers,169827,"['Groceries and Gourmet Food', 'Home and Kitchen', 'Other']"
2023-06-07 21:23:41,25,Other,Once a week,Home and Kitchen;others,Yes,Rarely,Category Browsing,Multiple pages,5,Yes,Never,High shipping costs,Sometimes,No,Occasionally,Yes,3,Sometimes,2,5,User-friendly website/app interface,Irrelevant product suggestions,978147,"['Home and Kitchen', 'Other']"
2023-06-04 20:49:49,34,Male,Less than once a month,others,Sometimes,Rarely,Category Browsing,Multiple pages,3,Yes,Rarely,Other,Often,Yes,Rarely,No,4,No,2,5,Customer service,UI,553845,['Other']
2023-06-09 19:27:00,36,Prefer not to say,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Sometimes,Multiple times a day,Not specified,Multiple pages,3,No,Often,Changed my mind or no longer need the item,Rarely,Yes,Occasionally,Yes,3,No,2,5,Not specified,User interface of app,498150,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-07 15:56:01,5,Other,Once a week,Beauty and Personal Care;Clothing and Fashion,No,Rarely,Not specified,Multiple pages,2,Maybe,Always,High shipping costs,Often,No,Never,Sometimes,1,Yes,1,3,Customer service,Quality of product is very poor according to the big offers,162271,"['Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-11 23:08:35,30,Prefer not to say,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;others,Yes,Few times a week,Keyword Search,First page,1,Maybe,Always,Other,Sometimes,No,Rarely,Yes,2,No,3,3,Customer service,Customer service responsiveness,542810,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-09 16:31:33,37,Other,Once a month,Beauty and Personal Care,Sometimes,Few times a week,Not specified,Multiple pages,3,Yes,Never,Changed my mind or no longer need the item,Sometimes,Yes,Never,No,2,No,1,5,Wide product selection,I don't have any problem with Amazon,942285,['Beauty and Personal Care']
2023-06-11 14:07:39,40,Male,Multiple times a week,Beauty and Personal Care;others,Yes,Few times a week,Other,First page,3,Maybe,Always,Other,Always,No,Never,No,3,Yes,5,2,Competitive prices,Add more familiar brands to the list,316617,"['Beauty and Personal Care', 'Other']"
2023-06-06 18:34:44,34,Male,Multiple times a week,Groceries and Gourmet Food;Home and Kitchen,No,Few times a week,Filter,First page,4,Yes,Often,Other,Never,Yes,Heavily,Yes,2,Sometimes,1,5,User-friendly website/app interface,Irrelevant product suggestions,313049,"['Groceries and Gourmet Food', 'Home and Kitchen']"
2023-06-09 14:23:03,66,Female,Once a month,Beauty and Personal Care;Clothing and Fashion,Yes,Few times a week,Keyword Search,First page,5,Maybe,Rarely,Other,Rarely,Yes,Never,Yes,2,No,4,4,Quick delivery,User interface of app,379137,"['Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-08 17:36:14,61,Other,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Few times a week,Not specified,First page,4,No,Often,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Yes,5,Sometimes,1,5,Not specified,Add more familiar brands to the list,442079,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 03:08:03,36,Male,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Filter,First page,3,Yes,Never,Other,Rarely,Yes,Heavily,Yes,5,Sometimes,5,5,Wide product selection,Irrelevant product suggestions,956948,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-05 20:07:52,31,Prefer not to say,Once a week,Beauty and Personal Care;Home and Kitchen,No,Multiple times a day,Not specified,First page,4,No,Often,Changed my mind or no longer need the item,Always,Yes,Moderately,Sometimes,2,Yes,2,3,Competitive prices,No problems with Amazon,126093,"['Beauty and Personal Care', 'Home and Kitchen']"
2023-06-05 14:24:22,37,Prefer not to say,Few times a month,Beauty and Personal Care;Home and Kitchen,Yes,Few times a month,Category Browsing,First page,3,No,Often,High shipping costs,Always,No,Occasionally,Yes,4,No,1,4,Wide product selection,Product quality and accuracy,657879,"['Beauty and Personal Care', 'Home and Kitchen']"
2023-06-08 17:23:08,44,Prefer not to say,Once a month,Groceries and Gourmet Food;Beauty and Personal Care,No,Few times a month,Not specified,Multiple pages,4,No,Never,High shipping costs,Never,Yes,Rarely,Sometimes,2,Sometimes,5,5,Not specified,User interface of app,673357,"['Groceries and Gourmet Food', 'Beauty and Personal Care']"
2023-06-08 17:48:14,32,Female,Once a week,Groceries and Gourmet Food;Home and Kitchen,Yes,Multiple times a day,Other,First page,1,Maybe,Rarely,Other,Always,Yes,Heavily,No,1,Yes,4,4,Not specified,Scrolling option would be much better than going to next page,755499,"['Groceries and Gourmet Food', 'Home and Kitchen']"
2023-06-06 19:40:11,40,Prefer not to say,Once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a week,Other,First page,4,Maybe,Often,Found a better price elsewhere,Always,No,Rarely,Sometimes,5,Yes,1,2,Competitive prices,Add more familiar brands to the list,455885,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-11 23:26:21,44,Male,Less than once a month,Beauty and Personal Care;Clothing and Fashion,Yes,Rarely,Other,Multiple pages,4,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Never,Yes,1,Yes,2,5,Product recommendations,No problems with Amazon,805199,"['Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-09 10:23:45,64,Male,Once a week,others,Yes,Few times a week,Not specified,Multiple pages,4,Maybe,Always,Changed my mind or no longer need the item,Often,Yes,Rarely,Sometimes,5,Sometimes,1,2,Wide product selection,Product quality and accuracy,350385,['Other']
2023-06-06 20:01:47,58,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Rarely,Other,First page,3,Yes,Rarely,High shipping costs,Sometimes,Yes,Heavily,No,1,Yes,1,1,Wide product selection,Nil,148006,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-08 22:24:19,63,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion,No,Few times a week,Keyword Search,First page,5,Maybe,Sometimes,Other,Sometimes,Yes,Never,Yes,5,Yes,1,1,Not specified,Add more familiar brands to the list,766191,"['Groceries and Gourmet Food', 'Clothing and Fashion']"
2023-06-07 14:16:43,46,Prefer not to say,Few times a month,Clothing and Fashion;others,No,Few times a week,Other,First page,3,No,Often,Other,Never,Yes,Never,Sometimes,2,No,2,5,All the above,No problems with Amazon,555657,"['Clothing and Fashion', 'Other']"
2023-06-09 16:32:00,19,Male,Once a week,Groceries and Gourmet Food,Sometimes,Multiple times a day,Category Browsing,Multiple pages,4,Maybe,Often,High shipping costs,Sometimes,Yes,Never,No,1,No,4,3,Customer service,Shipping speed and reliability,703260,['Groceries and Gourmet Food']
2023-06-08 17:59:25,29,Prefer not to say,Once a week,Groceries and Gourmet Food;Clothing and Fashion,No,Rarely,Not specified,Multiple pages,1,Maybe,Rarely,Changed my mind or no longer need the item,Never,No,Heavily,No,1,Sometimes,4,1,Product recommendations,Quality of product is very poor according to the big offers,367051,"['Groceries and Gourmet Food', 'Clothing and Fashion']"
2023-06-12 15:56:57,43,Other,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Rarely,Filter,First page,1,No,Often,Changed my mind or no longer need the item,Never,No,Occasionally,No,5,Sometimes,1,2,Product recommendations,User interface,403111,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-09 10:26:26,6,Male,Once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,Yes,Few times a week,Category Browsing,First page,4,No,Often,Found a better price elsewhere,Sometimes,Yes,Rarely,Yes,4,Yes,2,3,User-friendly website/app interface,Quality of product is very poor according to the big offers,118365,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen']"
